,startoftext,person</w>,person</w>,share</w>,kisses</w>,endoftext
frame_527,163561.18023395538,121284.78288650513,105009.5409154892,110311.47092580795,195475.69751739502,304357.3498725891
frame_528,169840.21663665771,95910.47465801239,94907.4998497963,178534.06071662903,101624.66019392014,359183.132648468
frame_529,188475.40020942688,82057.11096525192,102602.92142629623,102125.92035531998,129822.85022735596,394915.8191680908
frame_530,92144.28812265396,83552.62875556946,82092.92590618134,108586.8701338768,101252.94327735901,532370.3289031982
frame_531,197019.15979385376,76250.93311071396,100377.53731012344,127115.20493030548,96025.07948875427,403212.0704650879
frame_532,178602.51665115356,77957.57055282593,91426.23096704483,199832.52882957458,136612.6388311386,315568.5067176819
frame_533,206810.8469247818,134468.10841560364,92610.85838079453,160454.75006103516,115478.47837209702,290176.9280433655
frame_534,198325.84261894226,68078.38380336761,138257.41410255432,172599.73287582397,112880.58757781982,309858.0539226532
frame_535,152958.33349227905,101203.91845703125,107235.40186882019,155452.4600505829,137693.3753490448,345456.48097991943
frame_536,77538.69891166687,60610.5700135231,73972.71692752838,149512.6187801361,169027.98414230347,469337.43357658386
frame_537,220531.26990795135,87843.32871437073,90451.4342546463,197214.39480781555,156459.9871635437,247499.58515167236
frame_538,215423.94161224365,86546.01126909256,108634.3377828598,171718.95503997803,104060.5753660202,313616.18638038635
frame_539,86238.83128166199,79752.17700004578,97759.79816913605,124245.34559249878,287196.21896743774,324807.6140880585
frame_540,125869.020819664,86912.21475601196,117293.95389556885,135275.85566043854,146586.3287448883,388062.65592575073
frame_541,206417.91820526123,94973.22142124176,86234.74836349487,108392.20881462097,172128.28993797302,331853.56855392456
frame_542,225983.76870155334,88567.77846813202,132087.97574043274,185015.79761505127,96506.61051273346,271838.06896209717
frame_543,148022.8751897812,114193.1340098381,92734.84349250793,207085.87765693665,121004.65595722198,316958.63604545593
frame_544,157327.47316360474,110485.53884029388,94230.60715198517,170551.1212348938,107955.88046312332,359449.3567943573
frame_545,138338.8638496399,71027.472615242,110476.31502151489,113936.34974956512,155678.80868911743,410542.19007492065
frame_546,157724.91693496704,60800.05317926407,84478.54220867157,149299.20434951782,223823.24934005737,323873.99673461914
frame_547,120066.65021181107,101824.59652423859,153841.64452552795,96255.52594661713,209101.1255979538,318910.4497432709
frame_548,201541.37909412384,66132.70193338394,63921.0119843483,170246.03486061096,122827.06797122955,375331.8190574646
frame_549,200385.76424121857,94409.48069095612,129367.67935752869,130808.88986587524,111668.51222515106,333359.65871810913
frame_550,263291.29934310913,78920.13341188431,104883.20142030716,133651.79300308228,161848.39606285095,257405.16185760498
frame_551,179613.08360099792,97249.61221218109,140022.50134944916,97974.65801239014,148728.48987579346,336411.714553833
frame_552,146414.69717025757,94274.75929260254,181511.81936264038,108394.39183473587,124249.62222576141,345154.732465744
frame_553,124723.54620695114,102976.53079032898,101542.74106025696,145712.91208267212,98142.37058162689,426901.9067287445
frame_554,180195.54018974304,81562.95120716095,136627.4654865265,165953.51696014404,164068.0432319641,271592.4382209778
frame_555,141986.13166809082,104450.06191730499,131133.69047641754,169361.59133911133,136083.40919017792,316985.0707054138
frame_556,232306.00357055664,89890.10751247406,70061.76561117172,141475.8861064911,126819.44668292999,339446.7830657959
frame_557,115469.5451259613,70681.76567554474,66694.98980045319,129457.32474327087,226205.7363986969,391490.6084537506
frame_558,215613.2161617279,84055.44608831406,108288.89906406403,196000.18858909607,105623.60286712646,290418.6248779297
frame_559,68421.22972011566,105784.22248363495,68254.0163397789,130640.08951187134,202909.11197662354,423991.3523197174
frame_560,145588.87481689453,103408.8134765625,111564.17429447174,133914.88790512085,254242.6884174347,251280.57599067688
frame_561,204420.61126232147,87532.71400928497,110226.63116455078,121623.15845489502,96517.31699705124,379679.5606613159
frame_562,160833.61208438873,114048.5554933548,94065.14465808868,107231.21464252472,154284.11960601807,369537.3237133026
frame_563,167267.99309253693,63629.03118133545,103321.17229700089,235335.5437517166,113004.09585237503,317442.1787261963
frame_564,167625.82957744598,75415.35794734955,87811.08260154724,172705.35230636597,181853.38377952576,314588.9937877655
frame_565,145994.60363388062,48023.86090159416,71209.49029922485,244512.76659965515,177105.99303245544,313153.2669067383
frame_566,182050.6751537323,123642.01992750168,131899.26743507385,144848.15299510956,162835.2403640747,254724.6813774109
frame_567,130300.8645772934,99801.02628469467,71174.87490177155,154613.80779743195,89280.96294403076,454828.4709453583
frame_568,143609.4492673874,70434.98754501343,87784.09659862518,201980.0990819931,169943.4518814087,326247.9305267334
frame_569,176390.1710510254,93715.8614397049,95199.19753074646,214950.41251182556,78040.10808467865,341704.24938201904
frame_570,162057.93619155884,70780.1878452301,109023.0867266655,190995.0077533722,137456.11906051636,329687.625169754
frame_571,184686.97369098663,119480.56519031525,98531.1046242714,142253.0710697174,144345.37291526794,310702.919960022
frame_572,153028.9351940155,85156.17251396179,141242.69783496857,106663.92743587494,96146.76237106323,417761.50465011597
frame_573,150383.32343101501,100305.14746904373,95687.32231855392,208494.75264549255,104204.1927576065,340925.2166748047
frame_574,243392.58670806885,114702.19492912292,80993.92056465149,138567.715883255,132492.12503433228,289851.48668289185
frame_575,98691.79874658585,71053.45278978348,113171.71156406403,175167.2327518463,163865.92388153076,378049.8504638672
frame_576,171227.97667980194,110526.65114402771,129158.07962417603,106725.7970571518,174502.07471847534,307859.4505786896
frame_577,102607.18315839767,72593.46544742584,78392.03625917435,234601.36353969574,105041.87643527985,406764.09006118774
frame_578,164465.069770813,126115.5903339386,99604.94935512543,87406.98546171188,115366.56320095062,407040.89403152466
frame_579,232416.7788028717,98097.02634811401,85979.52127456665,196702.0183801651,120513.02194595337,266291.61834716797
frame_580,109975.47209262848,113642.70001649857,90200.06656646729,185274.74999427795,155018.22531223297,345888.79346847534
frame_581,196204.2599916458,91423.60091209412,104550.65965652466,185762.33088970184,135654.7772884369,286404.40106391907
frame_582,145531.60965442657,50165.67185521126,66286.65328025818,198662.45985031128,137933.22443962097,401420.4144477844
frame_583,145815.93871116638,68194.38934326172,120628.52829694748,172796.44310474396,179938.22693824768,312626.4810562134
frame_584,211704.73098754883,101937.48772144318,126812.04080581665,148580.55114746094,149289.63780403137,261675.53663253784
frame_585,189974.0695953369,82157.70870447159,110261.75320148468,119784.8916053772,169971.46606445312,327850.1331806183
frame_586,147899.71709251404,61320.651322603226,67061.1634850502,143177.8371334076,152097.77653217316,428442.8060054779
frame_587,187707.781791687,89028.52237224579,121281.72814846039,219879.71663475037,99247.35128879547,282854.91466522217
frame_588,277264.3268108368,99324.46479797363,125004.02331352234,141146.65985107422,142168.90931129456,215091.61591529846
frame_589,74025.51174163818,82804.25518751144,125011.04176044464,106517.43412017822,181014.0609741211,430627.6738643646
frame_590,148258.56685638428,67214.02704715729,101711.16888523102,198140.14434814453,98165.39287567139,386510.6701850891
frame_591,150415.8079624176,99894.2106962204,117488.20543289185,133146.91185951233,245492.6073551178,253562.27159500122
frame_592,288727.46229171753,117741.94240570068,62971.726059913635,143923.52104187012,124475.59088468552,262159.7349643707
frame_593,145480.9308052063,108958.92977714539,89817.24083423615,141750.36549568176,130980.16381263733,383012.41397857666
frame_594,190696.76101207733,66738.23297023773,91584.33973789215,202613.9199733734,156413.58494758606,291953.2060623169
frame_595,143656.84986114502,65245.66560983658,116292.70762205124,163001.8949508667,189184.87429618835,322618.0076599121
frame_596,176969.0215587616,78649.1334438324,148478.4185886383,118955.12044429779,88990.75537919998,387957.54313468933
frame_597,147639.48321342468,100500.47188997269,149514.8241519928,84191.18821620941,219591.9156074524,298562.10947036743
frame_598,199046.25415802002,123534.79862213135,124087.75091171265,108024.20973777771,116028.45042943954,329278.49888801575
frame_599,185396.7010974884,96078.2989859581,66287.34618425369,99543.85459423065,148052.33478546143,404641.4792537689
frame_600,112395.36106586456,69375.97692012787,106360.09275913239,143786.62407398224,157106.56344890594,410975.3668308258
frame_601,163412.06431388855,55534.45965051651,92609.01808738708,172626.43575668335,79834.51336622238,435983.5088253021
frame_602,185296.80371284485,103845.15672922134,89226.90898180008,102078.81778478622,135973.0064868927,383579.3137550354
frame_603,127186.05995178223,88074.96726512909,97467.70560741425,133375.67448616028,231273.04017543793,322622.5674152374
frame_604,158170.55106163025,109488.29352855682,136943.0422782898,140404.70123291016,185615.97168445587,269377.4402141571
frame_605,162975.81791877747,82595.05033493042,108859.21120643616,106376.49893760681,118390.20252227783,420803.15947532654
frame_606,141410.08257865906,88146.28422260284,121165.1861667633,145502.83551216125,141593.42646598816,362182.1701526642
frame_607,279348.55222702026,79533.54716300964,85861.4593744278,187281.90660476685,91792.11407899857,276182.4131011963
frame_608,187360.2569103241,80722.71943092346,130217.82040596008,190857.76805877686,152672.84214496613,258168.60795021057
frame_609,191829.56218719482,87197.02064990997,111739.1511797905,175998.37481975555,160751.96862220764,272483.8852882385
frame_610,168292.14990139008,102405.01910448074,112205.76614141464,168801.00965499878,228561.8782043457,219734.19189453125
frame_611,112584.9336385727,76580.90442419052,112701.37876272202,144677.38568782806,187157.09447860718,366298.28810691833
frame_612,202386.736869812,114363.85661363602,68017.34864711761,118232.22041130066,120507.09128379822,376492.7387237549
frame_613,219720.16990184784,74333.20581912994,93992.53129959106,132244.34852600098,92871.72555923462,386838.01889419556
frame_614,173106.55117034912,92199.39261674881,107905.84981441498,152170.44949531555,213163.1374359131,261454.58221435547
frame_615,192026.19791030884,97034.00731086731,99505.64801692963,105427.35457420349,99099.48706626892,406907.320022583
frame_616,172681.89787864685,117803.9014339447,122230.26901483536,187356.1441898346,143648.162484169,256279.64735031128
frame_617,184501.21581554413,64364.902675151825,108713.5300040245,243891.98422431946,119262.06946372986,279266.2978172302
frame_618,227199.37562942505,107069.82016563416,88842.60058403015,200425.74405670166,147563.3680820465,228899.07658100128
frame_619,172962.9635810852,94943.47870349884,97510.39743423462,178284.77919101715,129159.42072868347,327138.9603614807
frame_620,235921.11468315125,68770.98977565765,70472.00202941895,112715.78073501587,90207.18187093735,421912.93835639954
frame_621,218603.9686203003,91505.34868240356,121333.65869522095,122277.61745452881,141069.05460357666,305210.3519439697
frame_622,152330.3985595703,85327.6252746582,115057.63232707977,161271.45290374756,142907.70888328552,343105.1969528198
frame_623,154470.83115577698,44890.68686962128,116308.65931510925,212579.3993473053,147796.43714427948,323953.9861679077
frame_624,117775.96175670624,76114.4757270813,61265.2413547039,160835.3555202484,288609.98153686523,295398.9505767822
frame_625,120792.32931137085,133460.55150032043,104856.01425170898,117488.49600553513,210528.04589271545,312874.58539009094
frame_626,165960.49070358276,62522.21763134003,88399.18673038483,193322.7777481079,125876.18827819824,363919.13890838623
frame_627,149704.4861316681,78263.57334852219,120656.04329109192,184508.02564620972,183247.05958366394,283620.80454826355
frame_628,228089.51139450073,98276.07870101929,106470.15273571014,159369.94552612305,190355.95655441284,217438.39979171753
frame_629,107297.40560054779,59029.944241046906,67986.98008060455,105280.60793876648,284882.21764564514,375522.8519439697
frame_630,191742.09237098694,64147.82255887985,134466.37988090515,175162.13655471802,126254.29034233093,308227.2410392761
frame_631,144753.97765636444,75164.36278820038,117881.32786750793,212524.6375799179,103845.7304239273,345829.96368408203
frame_632,200234.86018180847,61739.0051484108,99507.70437717438,197246.19388580322,120312.56407499313,320959.6872329712
frame_633,247267.2164440155,93542.21820831299,108867.07156896591,158825.47199726105,136683.6130619049,254814.41617012024
frame_634,148043.57290267944,108460.17301082611,159292.3402786255,95052.83832550049,84257.24506378174,404893.8453197479
frame_635,179960.34026145935,81422.64187335968,110842.47380495071,209918.45428943634,143044.50154304504,274811.5658760071
frame_636,122046.54514789581,99499.15111064911,151497.78127670288,134558.69257450104,196113.2287979126,296284.58619117737
frame_637,132218.53971481323,82208.90164375305,80923.85530471802,166908.6217880249,163938.2243156433,373801.8572330475
frame_638,183969.34866905212,87752.0963549614,136277.07958221436,85261.93350553513,129315.24217128754,377424.29971694946
frame_639,212562.695145607,81934.30304527283,104205.10172843933,122157.11176395416,134602.33807563782,344538.45024108887
frame_640,165657.34148025513,144857.57052898407,105372.73436784744,226322.88932800293,135152.80187129974,222636.6400718689
frame_641,208756.4468383789,83716.31801128387,105111.0178232193,200155.49659729004,149031.69870376587,253229.022026062
frame_642,177583.5156440735,111555.92650175095,98679.25941944122,171132.4155330658,107403.63597869873,333645.19476890564
frame_643,202217.99612045288,81339.0389084816,67928.05343866348,221543.01404953003,125803.73883247375,301168.14374923706
frame_644,231788.66505622864,93740.26954174042,102218.73223781586,184814.39352035522,95542.35637187958,291895.5981731415
frame_645,98176.24092102051,68722.80687093735,112667.28490591049,178064.64433670044,107510.69337129593,434858.3221435547
frame_646,164189.59200382233,80446.55621051788,94446.18970155716,181489.92955684662,124756.18720054626,354671.53787612915
frame_647,171882.2717666626,56700.244545936584,110325.23214817047,215322.3156929016,163343.99580955505,282425.9400367737
frame_648,223887.47334480286,68146.55661582947,61160.98165512085,199417.29307174683,108319.32723522186,339068.38297843933
frame_649,153329.93865013123,71980.59558868408,100729.28667068481,169338.04750442505,140489.04180526733,364133.0897808075
frame_650,147989.74990844727,72690.08457660675,84662.87702322006,233097.31483459473,208198.99439811707,253360.98670959473
frame_651,200867.1909570694,74180.26030063629,114661.17203235626,169109.61270332336,162684.26179885864,278497.51710891724
frame_652,296634.703874588,90358.39885473251,123700.29091835022,85979.24560308456,131815.19508361816,271512.1805667877
frame_653,113138.41491937637,80242.74557828903,118139.8332118988,143912.28556632996,212324.0828514099,332242.6676750183
frame_654,155441.64180755615,79677.30611562729,151197.4185705185,169455.34944534302,180536.9406938553,263691.3061141968
frame_655,202943.50385665894,82954.59300279617,88606.31287097931,180978.11937332153,94168.17873716354,350349.3070602417
frame_656,105415.7018661499,81003.61377000809,106862.8579378128,154121.42872810364,98092.57090091705,454503.8044452667
frame_657,153652.51898765564,73729.15744781494,120385.42330265045,136803.34389209747,182743.31092834473,332686.27524375916
frame_658,209646.46339416504,140333.25016498566,106037.6912355423,110046.52082920074,110730.40962219238,323205.6498527527
frame_659,172330.26027679443,45575.97637176514,89826.47955417633,208579.00381088257,176865.51809310913,306822.7767944336
frame_660,189826.07126235962,67625.44810771942,110846.43006324768,192478.34384441376,199532.8664779663,239690.8551454544
frame_661,132310.53948402405,77742.68090724945,75946.24161720276,169399.4253873825,157512.8436088562,387088.2987976074
frame_662,196037.36698627472,67372.18052148819,115771.80027961731,138899.564743042,128005.68342208862,353913.39659690857
frame_663,95004.34994697571,49527.80902385712,154449.2095708847,109481.96053504944,235052.01935768127,356484.65156555176
frame_664,125114.20249938965,87984.63642597198,74993.58057975769,147164.64281082153,146315.336227417,418427.58655548096
frame_665,215825.6471157074,99809.1846704483,118976.8835902214,139281.80932998657,102547.0495223999,323559.4630241394
frame_666,179629.3556690216,79723.84989261627,112700.23882389069,195418.38765144348,164447.73972034454,268080.4133415222
frame_667,211683.86936187744,145079.67233657837,77513.6724114418,114015.1172876358,145715.26646614075,305992.4244880676
frame_668,258144.3190574646,82978.13683748245,81946.31338119507,203011.3935470581,126525.52127838135,247394.33825016022
frame_669,146228.1346321106,66990.26376008987,73072.4185705185,223257.8694820404,110799.8788356781,379651.42726898193
frame_670,96322.00002670288,111344.66528892517,105727.47886180878,116402.08959579468,138176.20277404785,432027.54855155945
frame_671,149554.5655488968,80705.94817399979,130353.01864147186,160494.44675445557,163556.87379837036,315335.12473106384
frame_672,325323.10485839844,80499.12005662918,102456.68143033981,162850.82697868347,131354.9429178238,197515.3088569641
frame_673,147285.1037979126,90277.41849422455,121310.56189537048,131198.4807252884,152718.24598312378,357210.2189064026
frame_674,115431.09267950058,83120.27901411057,132515.96689224243,161875.6353855133,132872.84970283508,374184.1912269592
frame_675,144740.95404148102,84029.07103300095,84002.5469660759,123208.52279663086,211786.53836250305,352232.3668003082
frame_676,104186.0282421112,130801.20086669922,102788.35892677307,167577.50511169434,128600.06093978882,366046.84591293335
frame_677,202624.20177459717,83459.57100391388,153623.67033958435,147770.9859609604,156359.10630226135,256162.49442100525
frame_678,85966.49765968323,83182.00707435608,86380.82444667816,144666.99957847595,196072.36981391907,403731.3163280487
frame_679,143851.175904274,92465.25913476944,83581.03036880493,186963.61780166626,131656.4679145813,361482.4414253235
frame_680,168793.02263259888,56615.90024828911,110116.79470539093,127844.45285797119,118703.17906141281,417926.6691207886
frame_681,100787.31179237366,93826.90489292145,136982.5154542923,117214.82872962952,169100.26967525482,382088.18435668945
frame_682,235489.51745033264,78971.14008665085,117172.15180397034,164484.1879606247,102994.22591924667,300888.7767791748
frame_683,153408.9744091034,56102.39878296852,89813.14301490784,201280.54916858673,181872.51687049866,317522.43638038635
frame_684,117195.27095556259,79533.11502933502,77717.70656108856,190657.46665000916,147562.57832050323,387333.84013175964
frame_685,156413.2422208786,78937.63482570648,112161.47989034653,168674.67761039734,222358.25657844543,261454.7312259674
frame_686,88495.96232175827,104865.20826816559,121605.9997677803,99929.28802967072,259149.40237998962,325954.1690349579
frame_687,142669.11149024963,89062.8919005394,109088.9424085617,203947.39508628845,141046.52404785156,314185.14251708984
frame_688,186547.9350090027,78815.24413824081,75350.89552402496,90289.84606266022,128716.94564819336,440279.12616729736
frame_689,115299.93265867233,71078.08440923691,105539.9402976036,129899.47199821472,178190.54424762726,399992.0189380646
frame_690,168297.79744148254,83289.16132450104,93880.91415166855,190455.64532279968,132894.78421211243,331181.70499801636
frame_691,137743.89028549194,102856.87446594238,94227.46300697327,226552.76954174042,89133.79907608032,349485.1887226105
frame_692,210168.15304756165,102551.20694637299,118936.57594919205,176883.66770744324,99822.34239578247,291638.0167007446
frame_693,178829.01430130005,68249.56834316254,90606.61494731903,131741.76216125488,157959.26749706268,372613.787651062
frame_694,115979.51501607895,95294.74377632141,105694.10026073456,146169.93069648743,178560.64438819885,358301.0733127594
frame_695,205482.81073570251,132455.58738708496,87243.31855773926,147645.35427093506,110740.16988277435,316432.77406692505
frame_696,139185.0858926773,77952.2955417633,93964.68102931976,93081.07197284698,163253.42655181885,432563.4837150574
frame_697,165039.36052322388,109077.51321792603,91029.15227413177,97059.77141857147,128341.88342094421,409452.31914520264
frame_698,155671.20909690857,100559.63695049286,90118.97444725037,212811.70845031738,127469.62904930115,313368.85690689087
frame_699,111475.1547574997,75835.50363779068,103309.39292907715,124280.44527769089,195870.01204490662,389229.4764518738
frame_700,168105.810880661,97648.56100082397,72188.73500823975,175296.5748310089,130872.48802185059,355887.8302574158
frame_701,213008.43358039856,63893.37033033371,111010.92398166656,191155.85088729858,155749.49979782104,265181.9586753845
frame_702,101831.12323284149,55753.87552380562,148397.2668647766,192434.48972702026,149772.71854877472,351810.5745315552
frame_703,221365.0941848755,91955.96724748611,131573.00651073456,185351.13334655762,130345.22533416748,239409.56592559814
frame_704,171586.14099025726,116109.66175794601,134709.26880836487,158312.58893013,149684.71229076385,269597.589969635
