,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,startoftext,taiwan</w>,vlog</w>,|</w>,ate</w>,pot</w>,came</w>,staff</w>,followed</w>,asked</w>,follow</w>,instagram</w>,endoftext
frame_922,322.68656650558114,5099.958274513483,48.938800318865106,801.3672195374966,44356.39828443527,19522.318616509438,8847.77121245861,3767.085960134864,61347.93907403946,136.33977505378425,85.5693724588491,18662.80287504196,94852.43260860443,1500.7494948804379,3279.1374251246452,18378.419801592827,580.8543064631522,1116.0264257341623,2067.7384454756975,210.31637152191252,43251.93911790848,5594.691727310419,29.24244836322032,18673.70866239071,35572.99077510834,1271.926681511104,233.0644056200981,97597.77039289474,471.097300760448,2287.914976477623,6375.996395945549,119782.25409984589,166.72411584295332,10098.461993038654,90269.50597763062,940.1486604474485,2168.214414268732,1428.0816540122032,220.08483938407153,915.6765881925821,33191.412687301636,123975.05342960358,90329.6172618866,1745.5850029364228,2246.5235088020563,54.301475756801665,77.53129466436803,282.85663574934006,121.26038927817717,210.45070025138557,267.85419322550297,89.32880155043676,35.61455741873942,135.05262904800475,55.74800161411986,1515.5540313571692,243.96865046583116,23087.941110134125
frame_923,2853.008219972253,4063.7608617544174,76.39947580173612,7774.44476261735,22997.68105149269,39978.113025426865,29632.49385356903,998.6805962398648,97091.85361862183,70.35439921310171,185.2518762461841,14070.490375161171,116108.09713602066,8464.91102129221,447.9828057810664,2321.4886896312237,266.9489476829767,2536.7652997374535,1838.9553297311068,68.41001595603302,54909.318685531616,56755.88175654411,139.85787518322468,49807.77949094772,2815.2232989668846,2304.095309227705,632.0429383777082,92868.66337060928,1006.3679656013846,1766.2588506937027,2410.389482975006,99874.52626228333,1451.6809023916721,17241.1035746336,18470.216542482376,374.8998569790274,12154.875323176384,4788.984078913927,10005.444288253784,580.0096550956368,30010.06320118904,123617.32125282288,50764.866173267365,1855.3880508989096,4383.193328976631,208.6147724185139,187.01520457398146,144.18817590922117,126.98954378720373,794.6029654704034,307.05565586686134,61.6611578152515,396.18861046619713,291.2100753746927,54.31775207398459,790.8067782409489,510.944752022624,3291.877219453454
frame_924,1080.3905315697193,1101.8159566447139,86.50068775750697,24479.296058416367,1956.3704263418913,19914.161413908005,15570.590272545815,670.6680869683623,124828.24176549911,618.7085527926683,68.72029916848987,3378.514666110277,59164.41231966019,40228.14705967903,361.5760069806129,206.79713634308428,323.1258597224951,13369.37490850687,459.6493090502918,131.32217281963676,24272.57038652897,6457.315292209387,84.41008685622364,89561.65611743927,935.3450732305646,10529.36539053917,318.37046844884753,111171.6479063034,582.725799176842,18150.143325328827,18483.636900782585,118503.06391716003,456.84530050493777,31251.080334186554,28413.180261850357,3991.9260889291763,825.9987225756049,397.8520689997822,248.95879323594272,692.1363528817892,36002.29322910309,112757.3549747467,66701.15888118744,940.1120478287339,1348.1969945132732,192.22788978368044,288.8701856136322,264.3180778250098,106.69934999896213,682.0118287578225,1598.0515163391829,115.6115613412112,467.0219495892525,454.9059085547924,57.83028609585017,1042.118645273149,1198.7457983195782,2455.8601435273886
frame_925,5099.2220640182495,12466.594576835632,320.1137878932059,14429.217204451561,20080.547779798508,6036.188919097185,38109.98052358627,1156.0484999790788,99198.07314872742,435.03791675902903,71.11887680366635,7596.161216497421,129330.96289634705,14935.309067368507,1762.000611051917,6061.390042304993,82.40931492764503,12128.181755542755,470.92948807403445,132.34505604486912,10926.10601335764,16740.41524529457,184.81575534678996,69815.88155031204,6871.932186186314,560.224405489862,293.43372443690896,119019.49346065521,3180.9713691473007,1611.4180907607079,4961.931146681309,91183.02166461945,217.88166486658156,90372.59221076965,26898.358017206192,500.2203397452831,3241.010010242462,1763.0821093916893,2862.593624740839,3001.8682591617107,13197.791762650013,114330.68662881851,25290.78535735607,11158.737353980541,2410.7214994728565,98.70713984128088,115.99408753681928,164.84028310514987,67.33810005243868,1697.2783487290144,557.0421344600618,180.81581220030785,1461.0221842303872,161.1540501471609,62.412254919763654,703.9803895168006,553.7141114473343,3677.8906360268593
frame_926,15905.190259218216,3238.3038196712732,210.75371478218585,37337.858229875565,3338.5129645466805,4267.191048711538,22083.939984440804,903.3852256834507,123117.08927154541,1035.9068401157856,265.7558652572334,4503.202624619007,120698.15397262573,5946.334917098284,414.6185237914324,262.5745546538383,357.11409873329103,7478.008046746254,850.8750470355153,414.73875171504915,58738.816529512405,48193.84962320328,56.536347983637825,52846.34977579117,3989.5796217024326,5420.275032520294,564.7506332024932,93815.81842899323,163.033400895074,4876.9148997962475,9687.801823019981,111979.73787784576,2040.214603766799,90225.39854049683,22010.15129685402,1795.559423044324,1570.5240657553077,312.83710268326104,743.2959391735494,671.59254103899,2391.973976045847,118031.61352872849,6596.5126268565655,590.0828400626779,4069.3851187825203,204.16008192114532,76.51349733350798,225.27421242557466,92.00265776598826,512.9510536789894,1999.9416545033455,173.33932919427752,546.6785514727235,190.62065985053778,29.404069209704176,354.244519257918,416.40340350568295,1166.3337936624885
frame_927,4950.952250510454,2116.8277598917484,569.9071334674954,48167.95140504837,19763.506948947906,7740.805856883526,26360.18581688404,441.05006963945925,103037.80436515808,1236.0275723040104,403.48555194213986,204.51430464163423,53354.91523146629,87418.74992847443,542.7236319519579,2981.7004688084126,306.5080672968179,4460.768308490515,1571.0119623690844,296.0475976578891,46328.52599024773,2597.3799638450146,169.76457845885307,60504.10866737366,156.08806279487908,1290.8136704936624,74.79324995074421,98060.38439273834,186.84935639612377,20485.04538834095,3390.1797141879797,106994.25637722015,272.1578348428011,41891.954839229584,58133.967220783234,594.0868286415935,332.9537867102772,285.06809030659497,2904.341323301196,1270.3496031463146,2463.8317991048098,121022.44049310684,57500.14632940292,1227.8140056878328,755.6441705673933,286.88192833215,51.81142478249967,169.2395017016679,21.59908035537228,971.0228769108653,414.6738210693002,127.01345258392394,867.6249999552965,338.9848570805043,43.13003955758177,398.7538511864841,74.42869537044317,1416.4418680593371
frame_928,3213.201416656375,2781.243762001395,339.0915226191282,1142.0255759730935,13673.955574631691,694.3915504962206,16855.403780937195,1839.0389159321785,110525.84648132324,1176.5504023060203,239.52305491548032,401.88251296058297,43234.407901763916,213.45852292142808,1901.4308927580714,1218.4486258774996,183.6898154579103,12071.089819073677,962.388061452657,8676.683530211449,114855.70669174194,1046.5127415955067,74.12718696286902,103502.75039672852,1611.031824722886,2788.6866591870785,84.25495616393164,78564.23407793045,339.9844281375408,2361.3348603248596,21197.43451476097,120972.48435020447,1330.2278239279985,47698.61698150635,21297.73236811161,2115.605864673853,1603.863900527358,855.4600644856691,315.5111044179648,428.3798043616116,82154.83278036118,110204.5401930809,7862.694561481476,143.7258324585855,40718.309581279755,95.61024489812553,72.8313098079525,182.3214697651565,88.04516983218491,281.1114536598325,5027.231760323048,240.59183488134295,265.138631220907,94.40873691346496,111.21742136310786,1981.5401174128056,486.97704914957285,5601.251032203436
frame_929,1751.8652603030205,4508.474841713905,1042.4439096823335,33228.72146964073,7628.798484802246,2715.3478004038334,28000.96571445465,716.748065315187,95003.33666801453,255.6322142481804,129.8782299272716,4759.382456541061,90189.96357917786,17586.689442396164,3832.4673660099506,21360.22225022316,1669.1108467057347,38472.12344408035,507.74909323081374,614.7950189188123,59522.997587919235,249.17730479501188,54.96937956195325,74607.17856884003,1455.2334323525429,1824.8428823426366,146.29994984716177,92970.14027833939,471.6368275694549,32637.0969414711,8416.133001446724,101363.22677135468,502.4534766562283,44884.45818424225,49441.56110286713,1635.594409890473,2808.5908852517605,1392.6357496529818,182.92610184289515,1612.5990077853203,24605.561047792435,87487.1015548706,50019.484013319016,1228.7296121940017,3257.2774216532707,136.02484250441194,12.044420145684853,100.36218736786395,4.577723302645609,84.1688088257797,650.1791067421436,16.63208968238905,139.41360521130264,104.71393034094945,18.76048554549925,819.4496622309089,235.13849009759724,925.9058861061931
frame_930,24268.759414553642,2024.1050515323877,386.8437488563359,23230.595514178276,44553.905725479126,3433.3206713199615,19301.13695561886,1004.7549149021506,76165.50475358963,2510.78512519598,2414.1324684023857,926.7706191167235,60793.98840665817,62397.86744117737,580.9010472148657,4976.330325007439,1385.62498614192,4350.199829787016,987.7369739115238,156.7420840729028,56704.68881726265,11739.82210457325,401.51766734197736,75852.31959819794,296.31389770656824,7110.531907528639,227.6201848872006,108671.70989513397,237.24467610009015,9767.049923539162,24607.758969068527,120597.77975082397,7720.603607594967,17876.08116865158,12410.501018166542,1839.0908371657133,3382.6357685029507,407.30799082666636,1429.7370798885822,2143.0389024317265,6982.563994824886,121706.26223087311,58356.68742656708,1888.8302147388458,1645.4962315037847,1733.5437005385756,119.52802015002817,717.4412021413445,49.119167670141906,1074.396655894816,2011.237433180213,386.6103361360729,746.8874682672322,668.8751163892448,48.217079893220216,794.93154771626,174.2653694236651,1621.750881895423
frame_931,4705.1021829247475,6128.496490418911,359.7946197260171,31380.701810121536,39235.37582159042,4588.866606354713,44946.12291455269,895.5158991739154,78611.359000206,582.0980877615511,196.268389117904,3502.9356367886066,117938.98046016693,9784.993715584278,2097.7077074348927,7926.787249743938,1876.7337314784527,12695.048935711384,1910.998485982418,767.9901900701225,35852.36892104149,29646.45065367222,52.890372899128124,70625.60319900513,655.2576669491827,2139.827935025096,456.3542315736413,112454.56337928772,162.65334852505475,21552.059799432755,12980.690225958824,84471.00222110748,273.5076704993844,67047.91635274887,21527.890115976334,488.1017957814038,1626.5441663563251,1058.8607983663678,361.43470788374543,1298.6818328499794,8478.124625980854,114478.62535715103,31114.857643842697,1950.3391813486814,362.5129465945065,87.84388046478853,131.6949346801266,250.46186055988073,28.09671059367247,449.4320892263204,1475.7707249373198,160.93261365313083,340.1459543965757,252.6318421587348,64.59611176978797,376.04590761475265,357.1367997210473,4776.207730174065
frame_932,2833.483275026083,3922.02939838171,264.82559042051435,8411.722257733345,3608.991391956806,1218.3758663013577,27461.7001414299,1941.0833483561873,110889.56892490387,893.1852644309402,288.7526643462479,3657.1184173226357,31635.958701372147,7090.404164046049,12587.003409862518,1063.8629319146276,1023.242948576808,4667.095839977264,4755.980335175991,1320.120762102306,16895.849257707596,4770.7464545965195,65.80812623724341,77947.2291469574,418.8936436548829,473.38553122244775,269.33493791148067,112932.44361877441,728.3161394298077,19194.41483914852,3184.9569641053677,102358.95216464996,234.5225657336414,115141.07137918472,40193.505585193634,344.94762076064944,5623.537115752697,11706.170625984669,708.8319980539382,468.78893044777215,99169.17234659195,121988.6913895607,6288.962904363871,7989.336736500263,1408.841460943222,161.95527859963477,189.02156443800777,453.53983296081424,125.09696534834802,1198.392827063799,569.8344903066754,241.72938719857484,584.7782595083117,390.27020102366805,378.57796996831894,1351.6356702893972,231.87443730421364,14082.109555602074
frame_933,717.5454520620406,1638.3688198402524,41.0713255405426,41163.66803646088,727.3884257301688,13094.39167380333,30452.460050582886,440.65481051802635,124860.84550619125,676.9410101696849,37.495396099984646,3312.7351198345423,124384.50753688812,1906.3494401052594,110.77913222834468,84.93650966556743,285.7072395272553,1009.2786978930235,333.54811603203416,115.68434274522588,57809.54286456108,22653.184831142426,18.186257875640877,72237.47670650482,533.3542358130217,16713.745892047882,27.03497011680156,86099.2968082428,326.1837409809232,18157.482147216797,9231.291711330414,104318.99130344391,498.66613699123263,37140.22412896156,27464.933693408966,1145.077752880752,2253.5743191838264,308.55496879667044,328.0409437138587,246.51578860357404,7157.075218856335,124605.60351610184,56244.23921108246,207.03028712887317,810.373923741281,152.84991241060197,277.1883155219257,143.8011386198923,59.588626754703,268.08225084096193,1209.8434381186962,140.00889495946467,625.3031897358596,275.37179994396865,51.42468216945417,864.0120504423976,738.0604511126876,3264.419734477997
frame_934,157.0102176629007,7636.094465851784,240.16953830141574,1095.0581636279821,483.8680906686932,36728.59072685242,7918.951101601124,3249.9879598617554,124665.84146022797,439.74810978397727,321.60349655896425,18899.60840344429,84959.52188968658,14539.50721770525,12836.053967475891,560.7806378975511,317.0752024743706,11881.953105330467,27394.10474896431,922.1379877999425,92458.29284191132,4071.9141252338886,36.52943269116804,25697.39520549774,7441.675290465355,5260.854493826628,142.81438780017197,43555.23735284805,2207.348123192787,4095.8551689982414,6919.164210557938,117963.62698078156,572.0721674151719,10390.987619757652,72049.30484294891,1710.8229221776128,2947.5297778844833,808.1152336671948,1372.0174320042133,1236.3566784188151,38528.50943803787,117855.78727722168,72775.40862560272,454.95605445466936,838.8535352423787,51.23135633766651,104.3959055095911,465.8761899918318,48.783775127958506,741.6259031742811,448.203703854233,252.5529998820275,197.81563605647534,87.24486542632803,260.6870257295668,762.9909086972475,416.6862927377224,9522.821754217148
frame_935,2073.64559173584,1334.7254134714603,219.21370353084058,3115.8938072621822,504.64156083762646,23854.263126850128,5114.467814564705,8937.614038586617,123864.27074670792,8896.637707948685,145.91365470550954,4862.378817051649,78478.72376441956,24756.304919719696,681.5759115852416,331.16040867753327,6760.571151971817,9871.023707091808,1834.4540148973465,130.90470747556537,17255.648970603943,26716.18014574051,141.23569417279214,40745.98848819733,3197.534941136837,7779.677398502827,1888.427883386612,117190.8974647522,792.4058008939028,719.7431405074894,14276.755973696709,123029.6939611435,1136.8338018655777,93790.03942012787,61148.568987846375,1463.7153362855315,1193.9710238948464,2649.774309247732,96.61706280894578,969.6296183392406,24065.423756837845,116381.2130689621,13845.814391970634,2512.0582431554794,3492.6305525004864,350.65299016423523,272.767327260226,896.4058943092823,1714.6621830761433,1054.2897507548332,2403.741702437401,660.0829074159265,676.1103868484497,366.2270319182426,205.42883430607617,1547.7084089070559,2595.218364149332,5007.834639400244
frame_936,8162.45935857296,1447.0963506028056,574.5653179474175,9848.756715655327,5585.697945207357,4443.649668246508,25099.772959947586,2424.0193888545036,120448.24659824371,959.8038741387427,396.445655496791,3704.497590661049,109372.40719795227,4784.399177879095,558.2281737588346,280.0704096443951,606.237503234297,1409.5036312937737,746.7633113265038,393.88902951031923,28639.36871290207,52232.80191421509,273.5961461439729,54014.46297764778,24355.78964650631,6329.0223479270935,617.9707124829292,106837.10128068924,1447.7010117843747,1998.0242941528559,21665.750071406364,102316.67757034302,957.7986202202737,79693.47387552261,16420.1520383358,1917.444635182619,1238.3677531033754,1070.2074505388737,96.6438019531779,2644.2124508321285,16192.19034910202,126572.74305820465,32414.305955171585,576.2623040936887,2483.2761846482754,211.571081308648,156.25727246515453,570.1864138245583,525.379553437233,1241.3390213623643,4013.989120721817,716.4686685428023,1345.125027000904,331.5234207548201,110.68660387536511,1502.8524212539196,1822.591875679791,3200.1754734665155
frame_937,3082.1370892226696,5298.396106809378,1795.9924880415201,50097.569823265076,1404.7609874978662,1862.523378804326,8142.063394188881,1045.7749012857676,125880.98645210266,337.0209306012839,189.82905021402985,1582.7820170670748,60759.94670391083,39276.95006132126,7539.204321801662,1109.7629321739078,502.7512670494616,5829.693749547005,1075.0012006610632,576.8666742369533,30084.63606238365,12610.161677002907,176.65678751654923,62720.462679862976,1561.7483295500278,590.858981013298,196.85470033437014,119846.61221504211,459.1486940626055,11754.793114960194,2984.3864031136036,118383.2734823227,410.8865396119654,27807.369828224182,41637.3573243618,680.8797479607165,2725.461730733514,760.6764556840062,185.50177628640085,6101.900245994329,27634.3934237957,120679.19969558716,73558.40504169464,1327.7179095894098,6319.9009746313095,365.6649205368012,70.75504254316911,666.0902872681618,60.13692109263502,328.7016006652266,2650.5845598876476,171.22366989497095,1446.7231230810285,210.3307342622429,114.62876864243299,1684.2843033373356,375.1891490537673,3266.465850174427
frame_938,1974.8331978917122,3436.3223239779472,672.6613501086831,4832.305945456028,39038.583636283875,956.851348746568,73843.15878152847,2612.4923024326563,67266.10660552979,958.238379098475,572.5767696276307,195.21974900271744,70801.80197954178,31480.107456445694,723.3372307382524,768.3782605454326,325.52151242271066,4933.795426040888,9669.842198491096,42519.86742019653,60272.74951338768,4042.521119117737,51.20512651046738,98756.5815448761,356.12983629107475,1815.5899597331882,98.6144004855305,87495.96774578094,164.2638526391238,28989.415615797043,1837.006420828402,59635.430574417114,467.85949962213635,95253.16208600998,13177.537359297276,638.7422326952219,2792.2464068979025,19164.4299775362,664.6525580435991,300.4632599186152,27376.657351851463,120969.18374300003,7040.5397564172745,225.12199939228594,3383.9954994618893,84.49761662632227,29.21823033830151,38.91686355927959,12.683664863288868,103.97769801784307,2185.9612315893173,105.23649689275771,365.3856983873993,202.2599510382861,85.77086555305868,365.2941668406129,155.17292194999754,3713.550977408886
frame_939,3192.2054477036,3827.9485888779163,207.5848897220567,15264.717862010002,23394.525051116943,11188.880540430546,11244.827881455421,3858.0656982958317,99693.20893287659,282.17578073963523,643.3040252886713,5284.027196466923,84727.76412963867,52882.07530975342,3507.5624473392963,1425.4103880375624,741.4557039737701,15796.596184372902,5685.7699528336525,311.0191610176116,34315.723925828934,30533.721670508385,56.75672582583502,34614.36182260513,4356.98265209794,4480.885807424784,810.4566950351,116303.97289991379,3492.4354404211044,9022.080339491367,8463.934063911438,119151.5177488327,469.2522343248129,63102.33473777771,53642.816841602325,2355.3534410893917,1666.4572758600116,1188.9580637216568,453.81137169897556,3841.182217001915,11891.687288880348,111237.22046613693,29971.782118082047,1520.8711847662926,3340.2927219867706,206.83658658526838,80.63612040132284,218.84508896619081,43.28926297603175,335.0420156493783,1191.7803203687072,126.09013356268406,428.20264934562147,263.2593095768243,66.345528466627,272.4767255131155,215.62041365541518,3107.6096929609776
frame_940,321.15072826854885,2288.4709760546684,257.09401234053075,30753.50821018219,4262.369126081467,8755.032904446125,21616.263315081596,427.6182153262198,115325.79362392426,1096.936408430338,124.63335588108748,506.0355179011822,85053.06392908096,48660.05480289459,3447.633236646652,1376.0608853772283,367.5812331493944,12321.756221354008,1349.5306484401226,337.3763174749911,37546.269595623016,6909.966003149748,70.51979628158733,62723.10018539429,187.66894936561584,2585.016656666994,218.15461514052004,113802.06048488617,415.1923640165478,49871.39254808426,5363.826639950275,107367.1206831932,991.0005610436201,59381.8724155426,41394.77014541626,2065.4206164181232,10753.634385764599,3563.7218970805407,714.1515961848199,680.5051816627383,4162.046127021313,113100.49891471863,30897.73654937744,3413.3298322558403,276.2008225545287,132.37018720246851,48.58521424466744,248.93888621591032,8.682329280418344,73.28913488890976,407.74227818474174,20.916519133606926,142.8238465450704,142.4306828994304,38.89769141096622,258.43465118668973,55.893520766403526,1317.863236181438
frame_941,10679.928585886955,2836.6949409246445,1481.5367758274078,4526.072647422552,12288.978323340416,6420.902442187071,45087.818056344986,1819.775439798832,104739.18914794922,758.1225363537669,529.1806301102042,13511.959463357925,58219.13480758667,3829.7635037451982,2839.4097462296486,5598.025396466255,602.4399772286415,2502.4088099598885,2027.9167219996452,359.7640316002071,49891.769886016846,46541.19908809662,675.3077614121139,63427.03849077225,5141.4561457931995,1504.2517334222794,213.86786829680204,86212.27741241455,346.6556954663247,5318.088456988335,14800.876379013062,82330.24179935455,1299.616415053606,6542.2020852565765,13502.542860805988,713.9927474781871,7999.13052469492,3035.7209034264088,401.8990439362824,7243.844214826822,76864.05628919601,123911.72349452972,101897.96984195709,2429.699059575796,7046.703714877367,499.4085757061839,113.88328857719898,331.6375659778714,212.56302716210485,929.1021851822734,449.8105263337493,144.7449321858585,304.79184351861477,356.8618558347225,106.38988169375807,3274.320624768734,528.0683981254697,2797.25668951869
frame_942,11650.10780096054,10325.825773179531,914.4599898718297,22378.304973244667,5990.040954202414,1691.3913423195481,26199.21788573265,3494.4256767630577,108440.66739082336,4191.550426185131,1054.5612312853336,4072.020761668682,53041.9759452343,31052.451580762863,4496.300593018532,12298.597022891045,214.42538127303123,16624.73939359188,2267.7103988826275,1756.3571454957128,15852.972865104675,8107.038214802742,790.8744155429304,85124.97693300247,3147.2756527364254,350.50284350290895,982.676399871707,119699.26208257675,475.3552202600986,6047.423928976059,1664.2709961161017,102786.56333684921,546.9184834510088,103189.49818611145,21290.291100740433,531.4039881341159,2418.7848903238773,2095.2713675796986,2864.4450940191746,1190.7783336937428,47079.80155944824,112671.80740833282,15648.001804947853,10550.201870501041,2067.3549734055996,180.3671766538173,85.6405240483582,309.6256114076823,51.359995268285275,1746.5634737163782,2106.4672619104385,237.98926849849522,2886.834554374218,177.3253025021404,210.22421424277127,601.4859536662698,425.2846702001989,1651.9821947440505
frame_943,1922.5382711738348,1218.9086992293596,153.89351756311953,7640.600204467773,690.8508948981762,2247.394761070609,8138.857781887054,1539.9300027638674,125276.53574943542,745.1872224919498,180.97083375323564,2103.24814543128,75086.12424135208,8843.09597313404,1736.0118217766285,410.6469568796456,4448.750987648964,26628.566905856133,823.2361287809908,463.3241915144026,83761.43127679825,22003.626450896263,89.07054871087894,46080.31362295151,285.6289502233267,5433.422978967428,124.50464419089258,88794.0526008606,323.5003678128123,2634.058240801096,5716.923624277115,120743.60251426697,2553.595695644617,71033.38837623596,68830.206990242,1529.24086432904,3304.3124713003635,1160.9947541728616,141.73751696944237,310.3852504864335,57916.26498103142,99639.98198509216,10472.985915839672,2466.5372911840677,8251.202292740345,392.9104714188725,303.3890388906002,714.51481198892,424.83326978981495,672.399066388607,3504.999913275242,829.4380968436599,627.4942425079644,358.2867793738842,429.67312037944794,4081.200808286667,1501.4578821137547,12259.798124432564
frame_944,174.50882296543568,16098.320484161377,59.32019848842174,2869.3077620118856,11006.793938577175,7644.134107977152,19175.942987203598,3875.0811945647,113483.16073417664,311.6022562608123,180.93035032507032,9387.991391122341,84764.56999778748,21335.503086447716,802.3040718398988,1015.2484755963087,158.02032430656254,12218.117713928223,5226.084962487221,1016.037305817008,74035.30180454254,5755.167454481125,35.960554669145495,67990.71282148361,1462.3862225562334,4446.874372661114,207.33197743538767,100910.04520654678,682.144658640027,33587.76122331619,6028.721574693918,117726.66871547699,417.600036598742,48641.93499088287,45106.783509254456,2031.379844993353,3565.373830497265,632.0092361420393,1376.6742777079344,1666.788011789322,25610.66299676895,113999.82124567032,19163.761287927628,252.9832418076694,632.1906112134457,57.28059841203503,54.06769923865795,68.48180782981217,21.28879350493662,419.8428650852293,1530.4875560104847,77.66713679302484,105.10483116377145,117.00254981406033,27.164143830304965,346.56072966754436,156.2295074108988,10248.804464936256
frame_945,28669.726103544235,1384.7944792360067,392.4418706446886,41242.413222789764,13357.369229197502,2073.086565360427,17290.830612182617,499.298213981092,102005.05703687668,2286.856761202216,132.45907030068338,573.6120510846376,30257.103964686394,100793.57028007507,587.7590738236904,535.8434282243252,373.51547507569194,3993.676044046879,421.2744242977351,159.68256047926843,10554.444044828415,16073.603183031082,73.88742233160883,82540.75795412064,332.8575985506177,3044.3076975643635,300.5566541105509,119409.99329090118,156.57025505788624,2926.1515010148287,22078.009322285652,112113.92283439636,237.58417228236794,97451.5751004219,17073.024064302444,614.6470550447702,1909.0655259788036,10426.483117043972,379.53697028569877,1525.930012576282,1136.9615094736218,121424.74949359894,22772.816941142082,3403.3474512398243,1709.659001789987,301.7705457750708,29.705799533985555,222.87163301371038,18.24400169425644,169.35646999627352,863.9863226562738,81.04277367237955,421.7462264932692,176.65469204075634,11.45050919149071,285.07664683274925,108.04643534356728,609.2695402912796
frame_946,13847.13314473629,655.227922834456,751.1273142881691,46045.95899581909,25459.539145231247,19988.467916846275,2598.927356302738,736.2112519331276,102383.47947597504,168.1796129560098,234.86021382268518,2374.890260398388,73901.26585960388,7466.394454240799,968.5498662292957,286.91900661215186,2135.3261545300484,2840.4113836586475,11432.627215981483,103.83183689555153,25880.33303618431,77438.45134973526,188.49960179068148,21345.362067222595,1836.3185226917267,567.144132219255,569.9714529328048,117984.04157161713,41770.417243242264,2143.8451949507,2861.607354134321,123625.21886825562,9855.16794025898,14491.258189082146,15141.329728066921,342.99667458981276,2240.7437209039927,337.4740481376648,79.6858876128681,1118.4077011421323,52212.94239163399,125275.34365653992,31830.377876758575,676.3458950445056,6556.363310664892,442.7965614013374,84.50844325125217,484.02007087133825,501.03687681257725,915.9985929727554,1854.0365854278207,280.0386864691973,1286.63657233119,222.19739912543446,226.73248895443976,498.3196849934757,317.11740302853286,2137.597184628248
frame_947,5967.049859464169,8077.377453446388,85.84035822423175,19773.57268333435,10009.387508034706,6782.380864024162,26987.385004758835,527.1465633995831,115325.03366470337,2368.70558001101,889.8169035091996,25154.40061688423,123605.34071922302,5119.988694787025,472.83561434596777,599.319813773036,84.87231389153749,12724.62122142315,258.2222514320165,160.41182971093804,33812.083303928375,29459.00708436966,178.2426843419671,56530.725210905075,1893.1025406345725,10188.29271197319,607.5675482861698,120657.50360488892,182.78764036949724,2387.154847383499,10835.636407136917,109911.248087883,2089.0331361442804,44597.8157222271,27721.72912955284,1456.965459510684,5564.8451671004295,763.1959742866457,3001.469187438488,884.5754200592637,5705.804564058781,114040.73238372803,44171.60898447037,1504.2249578982592,1678.7074273452163,151.5580079285428,255.48369740135968,316.51780591346323,31.115043384488672,597.9090929031372,787.4282309785485,251.9504341762513,550.6351008079946,210.5104213114828,55.93846071860753,353.4216957632452,274.72665533423424,1365.0297187268734
frame_948,16752.33617424965,2093.12466904521,1098.0963706970215,33441.49515032768,10712.942108511925,9249.17496740818,42244.452983140945,1223.9899951964617,113222.94175624847,1997.7886695414782,312.13974580168724,310.87102252058685,95810.84549427032,13894.07180249691,8996.153250336647,2154.899761080742,342.637300491333,15606.39776289463,969.7156492620707,660.4106165468693,135086.11917495728,843.5608469881117,199.39415506087244,92135.16116142273,2651.530085131526,1697.8122293949127,258.9965588413179,48578.99248600006,489.5276506431401,9421.353228390217,8307.762444019318,86830.33287525177,3340.4752612113953,22624.93222951889,28484.84367132187,684.8560879006982,1248.0472214519978,530.6873936206102,531.3693545758724,4406.122490763664,33783.46562385559,110854.96842861176,30948.389321565628,722.3772117868066,1327.0265189930797,276.20038599707186,66.37983460677788,121.72888091299683,24.64807403157465,208.58518837485462,313.6013401672244,100.1991840894334,299.1211076732725,183.88980242889374,83.7555417092517,177.3965050233528,70.39211777737364,991.5527189150453
frame_949,20540.401339530945,216.81320504285395,252.48638121411204,29384.16227698326,38497.25425243378,71107.86437988281,16555.01127243042,495.5402109771967,74902.19175815582,191.09711865894496,112.64198110438883,5858.117714524269,61674.244701862335,5044.587887823582,551.55367590487,12162.702158093452,1319.1725593060255,10991.573333740234,727.9132260009646,38.54042006423697,131658.6434841156,79483.33024978638,138.905830681324,21878.575906157494,503.5283975303173,2349.5187051594257,638.52418679744,20099.196583032608,1054.310821928084,131.5315457759425,5767.60433614254,108886.21211051941,9202.945977449417,12618.964537978172,23573.3799636364,184.22937137074769,995.0681123882532,417.0865286141634,982.4860608205199,790.5842503532767,65286.003053188324,124035.38078069687,31872.130930423737,459.63673619553447,1571.5538756921887,523.2028779573739,255.09201805107296,292.6442539319396,265.679118456319,663.3558659814298,419.39958464354277,177.24244389683008,257.981417234987,91.53170685749501,326.50100183673203,194.65212244540453,611.1383554525673,718.3942943811417
