,startoftext,person</w>,person</w>,share</w>,kisses</w>,endoftext
frame_531,777581.8109512329,570723.7124443054,610660.2549552917,578602.4928092957,693145.8115577698,699399.5308876038
frame_532,878082.7522277832,545432.3291778564,599030.8523178101,547573.5664367676,649750.4711151123,710243.7019348145
frame_533,870253.9205551147,568617.9995536804,605555.6535720825,590717.1964645386,594079.5540809631,700889.2297744751
frame_534,768259.6445083618,572179.5558929443,599056.5419197083,573851.6449928284,713590.145111084,703176.0811805725
frame_535,737693.0117607117,586286.0083580017,657797.09815979,596457.6005935669,615079.5221328735,736800.3129959106
frame_536,881634.5930099487,553671.5984344482,590970.1585769653,568093.4190750122,643442.7499771118,692301.0349273682
frame_537,848878.026008606,572831.5114974976,577243.3876991272,560699.2840766907,658787.8465652466,711673.6173629761
frame_538,896900.5346298218,525510.1919174194,613511.9199752808,604056.3583374023,595389.4853591919,694745.0637817383
frame_539,837283.2536697388,569628.8347244263,602309.5846176147,603487.1339797974,588843.7032699585,728561.2225532532
frame_540,789294.7196960449,569638.9675140381,645814.061164856,581667.0060157776,659044.3849563599,684654.4742584229
frame_541,813304.7819137573,578043.1032180786,610064.9237632751,594241.0826683044,635450.8996009827,699008.8820457458
frame_542,861271.7390060425,532873.9285469055,600626.7070770264,577611.4463806152,638557.4340820312,719172.4181175232
frame_543,882047.2359657288,547128.8561820984,600532.591342926,558217.6446914673,626095.2949523926,716091.9904708862
frame_544,813326.1203765869,573510.3487968445,617247.3430633545,546660.304069519,608998.0602264404,770371.4370727539
frame_545,851380.8250427246,572727.0841598511,619664.3114089966,564926.6242980957,614943.3255195618,706471.5027809143
frame_546,852222.9790687561,537262.1417045593,576887.4883651733,546268.0459022522,622233.3312034607,795239.5677566528
frame_547,847050.4283905029,533835.6494903564,571542.2630310059,555563.21144104,695360.7201576233,726761.2814903259
frame_548,902012.9442214966,567628.800868988,586774.5280265808,547396.7790603638,624284.6846580505,702015.8767700195
frame_549,868446.7077255249,564886.8680000305,609975.4571914673,560832.3216438293,617629.0512084961,708343.3270454407
frame_550,864134.9077224731,535377.2044181824,608175.0392913818,584005.3558349609,659177.839756012,679243.266582489
frame_551,908164.7396087646,562351.5844345093,619608.2830429077,609805.0475120544,588620.126247406,776955.1277160645
frame_552,901041.2693023682,567067.02709198,633509.9935531616,582558.5722923279,657755.434513092,723572.6118087769
frame_553,883004.5461654663,588837.6832008362,596607.7446937561,586811.3040924072,633996.2482452393,776247.4417686462
frame_554,832008.0637931824,571887.5527381897,640389.5616531372,616911.768913269,666216.6714668274,738091.3496017456
frame_555,924204.6475410461,579326.5700340271,591584.4440460205,579735.279083252,644307.7325820923,746346.1756706238
frame_556,937964.7374153137,591826.319694519,588760.8528137207,577750.4444122314,679029.4051170349,690173.1491088867
frame_557,885769.6652412415,581765.7709121704,602198.8987922668,577946.0668563843,680100.4409790039,737724.0061759949
frame_558,759511.9476318359,559374.0940093994,583059.3109130859,602150.6786346436,795567.512512207,765841.2456512451
frame_559,851449.728012085,587692.7375793457,601402.5211334229,579917.7885055542,595672.070980072,849370.1219558716
frame_560,879740.7150268555,594885.3492736816,621465.9214019775,600297.3318099976,657630.3243637085,711485.2070808411
frame_561,855080.4853439331,588354.229927063,613731.4438819885,612478.8522720337,635141.8495178223,760717.9880142212
frame_562,911990.7021522522,577605.9031486511,626540.2436256409,607449.7699737549,645258.6054801941,696659.6841812134
frame_563,930157.3038101196,619716.227054596,613434.8511695862,571844.9354171753,623817.7418708801,706533.7896347046
frame_564,845658.6599349976,585861.5636825562,573515.772819519,564715.8622741699,539023.756980896,697898.5071182251
frame_565,946557.7006340027,566442.1319961548,612353.9805412292,588566.00522995,654468.0595397949,722220.4208374023
frame_566,886056.7808151245,517800.4503250122,556639.7309303284,540625.4529953003,609378.5762786865,696173.0718612671
frame_567,807229.5188903809,590760.5290412903,590631.6637992859,529951.6320228577,542890.191078186,745210.5283737183
frame_568,822456.5386772156,588196.3968276978,605371.1175918579,623106.4796447754,658866.6439056396,767507.791519165
frame_569,918904.7813415527,567385.0774765015,598474.6217727661,591820.9552764893,628476.6793251038,760442.7933692932
frame_570,872672.9154586792,583252.0127296448,581098.0200767517,621133.8639259338,629507.9588890076,777840.1374816895
frame_571,865797.2812652588,594818.2344436646,616496.3245391846,582655.1914215088,662230.1340103149,743507.7428817749
frame_572,832042.932510376,569355.3686141968,650661.051273346,593661.1890792847,683543.5628890991,736240.6849861145
frame_573,868752.121925354,596129.9538612366,636333.1079483032,626783.0729484558,682016.3726806641,655490.2791976929
frame_574,882077.2767066956,587162.1966362,605242.3715591431,568187.8328323364,659886.6581916809,762948.5130310059
frame_575,848202.4669647217,573013.9017105103,619306.4451217651,590193.1524276733,698129.4751167297,736659.5268249512
frame_576,901986.1817359924,539699.2564201355,581251.0251998901,586211.5025520325,730944.3950653076,725412.5475883484
frame_577,877709.5079421997,564700.9015083313,645948.8272666931,583874.5832443237,588899.9700546265,804371.178150177
frame_578,847311.8543624878,547417.5214767456,582982.4209213257,620251.6555786133,596877.0980834961,719101.4289855957
frame_579,909683.5851669312,585282.9217910767,609482.1691513062,587528.7055969238,591592.9675102234,716194.3316459656
frame_580,815209.6271514893,580822.229385376,635441.4224624634,604855.6566238403,627707.4217796326,801468.6107635498
frame_581,755784.4519615173,580239.2959594727,682076.5733718872,599345.2072143555,711381.5546035767,736677.7658462524
frame_582,844335.7348442078,550139.9040222168,626761.3768577576,600315.0939941406,751274.7049331665,692678.0939102173
frame_583,906803.7271499634,593339.3239974976,613415.0624275208,598539.1139984131,684917.2711372375,668490.4098510742
frame_584,936433.4940910339,565985.3219985962,623305.4399490356,567711.353302002,626623.7497329712,745445.6090927124
frame_585,765996.5753555298,606411.8146896362,657583.475112915,626355.2904129028,702680.1109313965,706477.6420593262
frame_586,867109.0006828308,609713.3159637451,641097.7840423584,604595.6611633301,621870.2793121338,721118.8077926636
frame_587,915369.8682785034,598604.679107666,600979.5069694519,590083.7182998657,595132.2913169861,765334.7253799438
frame_588,885665.0590896606,617935.5382919312,616761.5652084351,602592.3490524292,646015.8824920654,696534.5144271851
frame_589,936422.9440689087,577090.5613899231,612681.3292503357,556207.3588371277,607734.0245246887,775368.6904907227
frame_590,872647.1662521362,552106.0824394226,605452.6567459106,595452.1894454956,643650.5913734436,796196.2223052979
frame_591,858887.7320289612,560837.6264572144,605890.7508850098,566621.1843490601,659371.018409729,813896.656036377
frame_592,934061.8848800659,555661.4398956299,604251.8615722656,601287.305355072,683617.353439331,686625.1230239868
frame_593,883385.0622177124,562162.2204780579,622856.9149971008,578848.2427597046,638273.2391357422,779979.1693687439
frame_594,878351.8075942993,574823.9159584045,573660.2544784546,558844.0895080566,647655.7850837708,832168.9963340759
frame_595,829421.4010238647,552948.3556747437,570271.0747718811,580556.5118789673,809235.2151870728,723072.2904205322
frame_596,895488.440990448,554680.8242797852,583478.0931472778,561622.5004196167,608357.9659461975,861877.0837783813
frame_597,826777.6370048523,598850.429058075,613818.6454772949,573000.6098747253,676651.7758369446,776405.8709144592
frame_598,894621.4914321899,559655.9047698975,651133.1796646118,591768.9204216003,657080.2927017212,711245.059967041
frame_599,905690.7892227173,558594.3460464478,623442.2326087952,584459.7816467285,629972.8751182556,763344.8839187622
frame_600,894189.0597343445,593005.359172821,617805.7789802551,601239.800453186,682425.6181716919,676839.292049408
frame_601,917601.466178894,568583.8460922241,623254.7760009766,564366.87707901,638628.5424232483,753069.4007873535
frame_602,835765.4809951782,604699.1348266602,600501.7757415771,545038.2828712463,697106.8382263184,782393.4555053711
frame_603,853319.8833465576,566004.8127174377,596657.3357582092,557468.2950973511,650980.7109832764,841073.8706588745
frame_604,883224.368095398,559397.81665802,593970.537185669,577906.4893722534,635018.8255310059,815986.8717193604
frame_605,906332.3736190796,562781.810760498,599187.6721382141,616292.2382354736,630137.4435424805,750773.4894752502
frame_606,872342.8249359131,597494.1253662109,614741.8022155762,626243.2932853699,639953.3152580261,714729.5475006104
frame_607,831008.5535049438,576984.2863082886,636827.7668952942,613297.4624633789,668832.6597213745,738554.1200637817
frame_608,738524.9733924866,573526.5016555786,673175.573348999,589714.3483161926,690090.7754898071,800472.7363586426
frame_609,819667.5181388855,597958.3263397217,618860.66198349,589687.8838539124,686587.0952606201,752743.4229850769
frame_610,900191.7243003845,544185.221195221,588083.6248397827,559201.2405395508,698890.5072212219,774952.5904655457
frame_611,831739.7832870483,573231.9355010986,623599.4696617126,595124.7811317444,667303.9197921753,774505.078792572
frame_612,856993.9732551575,590708.7326049805,656320.6911087036,584225.4161834717,589458.9424133301,787797.1529960632
frame_613,919170.4392433167,588302.5527000427,598273.515701294,618781.4474105835,630161.5834236145,710815.3104782104
frame_614,893956.4228057861,633299.708366394,601680.5768013,580296.516418457,601487.0405197144,754784.5244407654
frame_615,819235.2056503296,605750.7991790771,628238.7375831604,631128.7879943848,675633.5496902466,705517.7688598633
frame_616,862495.8395957947,557600.0809669495,611486.9117736816,591571.8078613281,671310.0075721741,771040.3203964233
frame_617,811678.5287857056,593801.3792037964,632216.215133667,603911.4594459534,668920.0401306152,754977.2262573242
frame_618,915681.1833381653,578857.7795028687,625496.9835281372,574128.6873817444,638984.3225479126,732355.9522628784
frame_619,824667.9902076721,603775.2032279968,650815.7253265381,596456.1104774475,605945.5275535583,783844.4709777832
frame_620,860324.7404098511,612999.3796348572,639362.3352050781,611392.3192024231,687454.9984931946,653971.1952209473
frame_621,948885.0235939026,562898.2186317444,590900.5403518677,613112.9264831543,637677.4907112122,712030.7683944702
frame_622,863829.493522644,584338.4265899658,614617.5265312195,570683.2408905029,627663.254737854,804373.025894165
frame_623,950158.7152481079,540042.3407554626,589155.375957489,547239.1247749329,671840.3100967407,767069.1013336182
frame_624,827761.9481086731,579734.9810600281,605826.4970779419,623201.5490531921,660019.9937820435,768959.9394798279
frame_625,932490.7064437866,566470.5634117126,582349.0023612976,573460.2212905884,633068.6211585999,777665.7342910767
frame_626,900636.4345550537,580813.467502594,607525.0506401062,583208.3821296692,631376.4452934265,761945.1284408569
frame_627,776834.1302871704,575402.9750823975,640922.6655960083,623521.8048095703,693042.5763130188,755780.6968688965
frame_628,904452.7411460876,561129.9872398376,620095.3722000122,598292.2315597534,667865.5743598938,713669.0020561218
frame_629,862845.5400466919,574844.241142273,583268.8808441162,573853.3735275269,674462.1992111206,796230.6141853333
frame_630,828606.7247390747,593031.4064025879,625617.9809570312,637806.4155578613,675678.3127784729,704764.0681266785
frame_631,844031.572341919,565081.9540023804,614435.4939460754,563130.3787231445,619994.7595596313,858830.8095932007
frame_632,870966.911315918,576140.7017707825,648660.5405807495,592752.0990371704,632698.7743377686,744285.9411239624
frame_633,939095.7355499268,558108.389377594,606164.0381813049,582814.9318695068,647938.6687278748,731383.1448554993
frame_634,845440.9837722778,591263.8902664185,622125.0891685486,582292.4375534058,646302.342414856,778080.2249908447
frame_635,909624.457359314,567382.3356628418,615407.5860977173,588027.1196365356,641737.2226715088,743326.1871337891
frame_636,864420.6523895264,584380.7458877563,641311.0494613647,591023.3855247498,593446.9699859619,790922.1053123474
frame_637,814964.1752243042,554311.7523193359,583281.9938659668,534164.4287109375,543881.6547393799,776070.1179504395
frame_638,840169.7874069214,559907.1979522705,560007.2145462036,550953.4478187561,582602.9777526855,713033.3185195923
frame_639,837000.3700256348,518011.03353500366,554937.8395080566,510625.83923339844,611513.1378173828,774585.7238769531
frame_640,821287.6319885254,525786.5190505981,579604.0892601013,561849.7133255005,565502.0475387573,752644.0620422363
frame_641,840650.737285614,532198.965549469,561045.1698303223,555493.4740066528,632636.547088623,684649.2290496826
frame_642,826057.3148727417,525722.1460342407,550441.6227340698,536054.8496246338,652738.6903762817,715659.4395637512
frame_643,889099.0018844604,528629.9586296082,545103.6691665649,573570.728302002,599516.0341262817,670754.5518875122
frame_644,839708.149433136,533367.2761917114,549252.1524429321,533531.3677787781,601320.6839561462,749494.4334030151
frame_645,879708.7073326111,572145.1640129089,601033.2107543945,616917.3121452332,634141.3259506226,761559.1883659363
frame_646,887012.1240615845,548606.0976982117,575276.1960029602,576298.9521026611,546628.8328170776,672851.8605232239
frame_647,841374.7549057007,569621.205329895,640930.9506416321,593966.7224884033,667743.5636520386,751867.7115440369
frame_648,769743.6213493347,562483.0722808838,591101.6464233398,577068.7460899353,713031.530380249,852076.2920379639
frame_649,849586.3676071167,582999.587059021,631009.1614723206,639624.834060669,653533.1606864929,708751.7976760864
frame_650,850567.5196647644,583030.9391021729,618000.864982605,577149.6891975403,614352.1070480347,822403.7885665894
frame_651,829277.8730392456,528465.3902053833,544881.9398880005,542239.5467758179,640592.9327011108,721216.3209915161
frame_652,859865.0693893433,615658.0448150635,606221.4374542236,601805.2101135254,687268.6147689819,694686.5916252136
frame_653,875250.3395080566,601036.4890098572,626655.5786132812,567791.5811538696,644768.3572769165,750002.5033950806
frame_654,801115.6320571899,635912.4183654785,659491.4197921753,623623.6691474915,634957.7903747559,710403.9192199707
frame_655,926744.1034317017,616989.016532898,606625.1993179321,607791.0661697388,588005.3043365479,719350.278377533
frame_656,756388.6642456055,567499.3991851807,617515.0275230408,600867.6290512085,779932.8565597534,743301.272392273
frame_657,894240.2601242065,578082.3230743408,594054.3413162231,561987.9961013794,660756.7667961121,776383.2211494446
frame_658,823791.6231155396,562739.7894859314,602600.3360748291,607926.3091087341,704657.3162078857,763789.4749641418
frame_659,830762.2075080872,596909.2845916748,639081.6569328308,606846.5113639832,646974.503993988,744930.7441711426
frame_660,767483.0555915833,572448.5516548157,638181.8056106567,581382.8110694885,723276.3767242432,782732.2483062744
frame_661,806760.9071731567,522950.6492614746,596955.418586731,591745.5554008484,589162.8265380859,699098.6466407776
frame_662,842576.5037536621,546541.3928031921,612167.5372123718,616441.2498474121,548673.5105514526,640273.928642273
frame_663,815562.4866485596,498681.4558506012,548195.8389282227,529063.5228157043,629259.5863342285,785911.2024307251
frame_664,828942.5373077393,547553.7180900574,603100.8958816528,577404.3202400208,614155.9481620789,635516.5839195251
frame_665,869941.8902397156,603550.7917404175,648990.0350570679,575422.6446151733,623996.0193634033,743603.4679412842
frame_666,882394.8502540588,559277.6536941528,563694.3578720093,578880.9061050415,673055.8276176453,808201.3130187988
frame_667,863943.5768127441,555239.7966384888,648969.3522453308,603026.0324478149,677253.9019584656,717072.2484588623
frame_668,920978.9037704468,592296.1235046387,645013.9880180359,582964.3607139587,608310.0438117981,715941.5483474731
frame_669,772960.3052139282,581502.1991729736,662396.3117599487,601473.4506607056,711719.3937301636,735453.3672332764
frame_670,812006.8907737732,571461.7967605591,593875.4677772522,607467.2341346741,725497.9610443115,755195.4984664917
frame_671,860649.9433517456,587641.2391662598,661076.8437385559,564265.9068107605,670276.8802642822,721594.1548347473
frame_672,911885.142326355,550625.5626678467,605399.489402771,558733.8209152222,724567.0557022095,714293.8375473022
frame_673,908317.6851272583,588383.0785751343,624750.9717941284,576270.580291748,600052.9527664185,767729.6996116638
frame_674,883954.1673660278,591430.3064346313,646045.6848144531,590578.8540840149,657239.3774986267,696256.5183639526
frame_675,924852.4904251099,563438.1175041199,607723.7129211426,570939.302444458,669146.1205482483,729405.1647186279
frame_676,914374.6495246887,559209.1083526611,624804.6159744263,573316.9913291931,617802.3219108582,775997.1618652344
frame_677,893181.1451911926,586548.8052368164,568438.8279914856,583647.2511291504,707618.8325881958,726070.1060295105
frame_678,801847.2194671631,586428.9999008179,655116.4388656616,604767.1437263489,607623.9943504333,809721.1122512817
frame_679,867667.6750183105,561077.2371292114,595955.0142288208,583179.2950630188,651388.40675354,806237.2207641602
frame_680,898959.6366882324,570751.428604126,594868.540763855,563697.8149414062,689128.6373138428,748098.8502502441
frame_681,923474.9674797058,543784.1415405273,594586.0743522644,583266.6158676147,620667.3383712769,799725.7709503174
frame_682,922976.9110679626,575973.9875793457,620860.21900177,603313.8036727905,615344.5839881897,727035.403251648
frame_683,866604.6261787415,589294.7912216187,613901.9727706909,589361.0119819641,654976.4275550842,751366.138458252
frame_684,846024.751663208,592381.0601234436,612133.9201927185,652168.9891815186,638447.4635124207,724348.6642837524
frame_685,846265.6736373901,565809.3094825745,593499.9585151672,561319.11277771,689997.0769882202,808613.8367652893
frame_686,602167.9043769836,424331.8736553192,467762.7980709076,459543.7943935394,634511.5900039673,670739.5315170288
frame_687,794507.086277008,507431.2686920166,505754.7688484192,465790.5101776123,464817.4047470093,602097.9881286621
frame_688,765323.1620788574,449775.0401496887,540554.5830726624,501120.4481124878,496392.54808425903,587233.1857681274
frame_689,736559.5698356628,472543.77603530884,484631.62779808044,465894.877910614,529982.6264381409,650786.5190505981
frame_690,685134.4108581543,421163.4397506714,461339.23530578613,433153.9273262024,521980.52406311035,591899.3949890137
frame_691,643407.5832366943,458173.84123802185,452772.5577354431,419282.9430103302,498678.5650253296,642355.4420471191
frame_692,676586.2703323364,444933.53366851807,469892.5018310547,416566.25270843506,466881.0963630676,639811.2773895264
frame_693,743874.0730285645,391512.06612586975,394162.29724884033,438191.59269332886,570776.7009735107,576154.2320251465
frame_694,670315.6232833862,448232.4421405792,533919.3940162659,467938.3635520935,630412.5189781189,621859.4312667847
frame_695,741858.3631515503,445190.2508735657,525930.1662445068,420912.2955799103,463067.79980659485,517712.1162414551
frame_696,726117.730140686,411949.5451450348,429837.9421234131,450547.993183136,441865.14616012573,654352.5457382202
frame_697,710801.0053634644,404151.17144584656,422194.36168670654,424336.40360832214,496832.34095573425,656355.619430542
frame_698,688373.0888366699,435718.0595397949,481582.96942710876,454539.12019729614,524483.9191436768,529973.7453460693
frame_699,700060.9636306763,406537.41359710693,477919.2805290222,414021.2833881378,539566.2784576416,576565.7424926758
frame_700,745441.734790802,432606.3394546509,479158.52069854736,412505.1200389862,442576.46799087524,602382.7791213989
frame_701,709024.7273445129,422664.94035720825,445350.43835639954,409602.01621055603,483771.53277397156,644257.3070526123
frame_702,732605.9341430664,409922.59979248047,445464.9090766907,439347.17774391174,505805.96923828125,581524.3721008301
frame_703,734730.8397293091,403321.3257789612,450069.3082809448,424060.2254867554,449082.55338668823,653406.7392349243
frame_704,654315.4716491699,432107.2995662689,453955.82914352417,468463.4804725647,540358.0069541931,565470.814704895
